137.37,-8.60,-250.14,1
131.60,6.85,-250.14,1
84.51,4.11,-247.05,1
16.55,-25.84,-162.35,1
-18.81,-54.84,-250.14,1
-8.20,-51.37,-250.14,1
3.07,0.63,24.18,1
1.62,-1.63,41.50,1
-0.50,-5.56,51.23,1
-3.44,-7.39,44.20,1
-4.10,-6.32,38.42,1
-4.49,-4.27,28.05,1
-4.12,-1.74,32.15,1
-4.34,-1.37,35.56,1
-3.43,-2.24,36.38,1
-3.07,-4.33,46.87,1
-3.68,-7.21,60.33,1
-8.69,-4.09,89.93,1
-4.60,-16.04,-133.34,1
-5.43,-20.24,-133.10,1
-2.66,-20.85,-129.26,1
1.47,-18.47,-123.34,1
3.33,-14.26,-117.02,1
2.50,-9.05,-111.62,1
1.33,-5.94,-106.20,1
0.85,-5.97,-105.39,1
0.44,-9.76,-104.43,1
-0.27,-14.64,-106.41,1
-0.46,-18.34,-105.39,1
-0.79,-19.96,-101.85,1
6.36,-10.49,-137.66,1
6.14,-8.54,-124.34,1
3.30,-7.32,-112.53,1
0.40,-5.43,-97.83,1
-1.05,-3.85,-83.76,1
-0.38,-2.27,-75.52,1
1.94,-1.53,-68.52,1
4.39,-1.11,-63.13,1
5.96,-1.21,-60.26,1
5.89,-2.54,-57.46,1
4.93,-3.95,-53.77,1
4.53,-5.01,-50.66,1
-2.24,-0.18,-5.14,0
-1.30,-0.94,-5.70,0
-1.15,-1.31,-7.19,0
-1.48,-1.71,-6.80,0
-2.41,-2.18,-6.02,0
-3.40,-2.21,-4.39,0
-4.42,-2.19,-2.20,0
-5.31,-2.69,-1.05,0
-5.47,-2.70,-0.75,0
-4.82,-2.12,0.89,0
-4.00,-1.07,2.79,0
-3.54,-0.18,4.16,0
0.50,-1.31,2.24,0
-1.10,-0.87,4.71,0
-2.63,-0.44,3.11,0
-2.35,0.01,2.49,0
-1.19,-0.26,3.63,0
-0.38,-0.27,3.81,0
-0.60,-0.73,3.44,0
-1.50,-0.91,4.37,0
-3.09,0.35,8.21,0
-4.86,1.05,11.63,0
-5.38,0.85,12.89,0
-5.13,-0.67,12.83,0
-2.05,-1.20,5.37,0
-2.49,0.02,0.00,0
-2.53,-0.05,-1.04,0
-1.87,-1.21,0.26,0
-1.48,-2.08,-0.53,0
-1.69,-1.73,-1.18,0
-2.15,-1.37,2.51,0
-3.48,-0.29,6.90,0
-4.74,0.98,7.98,0
-4.18,1.34,8.13,0
-2.69,1.42,9.39,0
-1.75,0.87,8.14,0
-2.37,-4.28,-0.50,0
-2.54,-3.79,-0.70,0
-2.15,-3.83,-0.47,0
-1.52,-4.69,-1.54,0
-1.88,-5.47,-2.49,0
-2.50,-5.07,-1.98,0
-3.76,-4.12,-1.11,0
-4.15,-3.21,-0.24,0
-3.88,-2.73,0.45,0
-3.03,-2.13,0.83,0
-2.71,-1.66,0.17,0
-3.72,-1.18,-1.70,0
-3.40,-0.38,2.94,0
-3.15,-1.18,2.12,0
-2.88,-1.60,0.63,0
-2.98,-0.73,-0.53,0
-3.39,0.08,0.23,0
-4.01,-0.22,1.17,0
-4.36,-0.97,1.08,0
-4.21,-2.10,0.50,0
-3.53,-3.02,0.44,0
-3.18,-3.44,-0.44,0
-2.97,-2.68,-1.69,0
-2.75,-2.15,-1.29,0
-2.15,-0.50,1.44,0
-2.36,-0.75,0.80,0
-3.11,-0.15,1.06,0
-3.94,0.50,1.08,0
-3.73,0.64,1.21,0
-3.42,0.43,0.79,0
-3.31,0.44,1.25,0
-3.21,0.27,2.78,0
-3.71,0.08,3.45,0
-4.34,0.54,2.73,0
-4.53,0.64,2.54,0
-3.61,0.04,2.53,0
-1.31,2.02,-0.43,0
-1.47,1.82,0.82,0
-1.50,2.03,1.65,0
-1.40,2.53,1.37,0
-1.73,2.80,1.53,0
-1.74,2.80,2.32,0
-2.05,2.40,2.86,0
-2.44,1.62,3.19,0
-2.76,0.43,3.54,0
-2.89,-0.79,2.79,0
-2.58,-1.70,1.86,0
-2.44,-2.25,1.43,0
-3.20,-1.83,-0.11,0
-3.09,-1.70,-0.09,0
-3.26,-1.20,-0.66,0
-3.82,-1.11,0.06,0
-3.56,-1.11,0.45,0
-3.80,-1.35,0.01,0
-3.85,-1.71,-0.26,0
-3.50,-1.78,-0.81,0
-3.86,-0.46,-0.54,0
-3.57,0.10,0.37,0
-3.89,0.44,0.47,0
-4.01,0.79,0.17,0
-3.98,-0.97,-0.37,0
-3.85,-1.40,-1.04,0
-2.97,-1.70,0.19,0
-2.18,-1.49,1.14,0
-2.77,-1.12,1.74,0
-2.96,-1.11,2.43,0
-2.76,-0.95,2.92,0
-1.91,-0.25,0.93,0
-0.88,-0.12,-0.37,0
-0.39,-0.78,-0.17,0
-0.38,-0.80,0.22,0
-0.87,-0.78,-0.06,0
-3.75,-0.43,-0.60,0
-3.17,-1.15,-0.54,0
-3.43,-2.00,-0.98,0
-3.79,-2.42,-1.67,0
-4.18,-2.71,-1.66,0
-4.89,-1.94,0.47,0
-5.37,-1.39,1.37,0
-5.60,-1.21,1.16,0
-4.59,-1.23,0.34,0
-3.80,-1.82,-1.22,0
-3.80,-1.82,-3.67,0
-3.81,-0.95,-3.43,0
-2.37,-0.73,0.73,0
-2.72,-0.65,-0.43,0
-3.24,-0.60,-0.69,0
-3.48,-0.56,-0.58,0
-3.24,-0.31,-0.63,0
-3.11,0.19,-0.19,0
-3.56,1.21,0.78,0
-4.08,1.50,1.89,0
-4.23,1.44,1.74,0
-3.76,0.63,-0.04,0
-3.59,0.20,-2.52,0
-3.73,0.10,-2.95,0
-3.09,-2.11,0.53,0
-3.28,-1.92,2.42,0
-3.42,0.17,2.75,0
-2.43,1.76,2.83,0
-1.02,1.47,2.56,0
-0.68,0.26,1.56,0
-1.32,-1.00,1.16,0
-2.18,-0.73,3.21,0
-2.37,0.34,3.83,0
-1.50,1.63,2.09,0
-0.33,1.87,1.23,0
0.12,0.84,1.29,0
-3.23,0.47,-1.44,0
-3.82,0.75,-1.17,0
-4.69,0.56,-1.66,0
-5.11,0.56,-1.60,0
-5.98,0.40,-2.36,0
-6.69,0.60,-2.00,0
-7.26,0.40,-1.71,0
-6.75,0.60,-1.93,0
-5.85,0.37,-2.02,0
-5.78,-0.25,-2.63,0
-5.60,-0.93,-3.79,0
-5.93,-2.11,-4.40,0
-3.47,-5.52,-0.40,0
-3.11,-4.65,-0.17,0
-2.98,-3.95,-0.98,0
-2.89,-3.62,-1.44,0
-3.14,-3.31,-1.30,0
-3.56,-2.95,-0.24,0
-4.05,-2.61,0.21,0
-4.11,-1.90,1.19,0
-4.05,-0.50,1.06,0
-3.44,0.27,0.80,0
-2.97,0.86,0.82,0
-2.95,0.56,1.51,0
-2.24,-2.26,0.18,0
-2.21,-1.05,-0.09,0
-2.25,0.17,-0.72,0
-1.95,0.90,0.63,0
-1.02,0.64,0.60,0
-0.45,0.25,0.15,0
-0.71,-0.52,0.76,0
-1.21,0.31,2.50,0
-1.63,2.13,3.82,0
-1.89,2.68,3.88,0
-1.78,2.11,3.50,0
-1.57,1.44,3.34,0
-1.95,0.47,1.42,0
-1.69,0.33,2.00,0
-1.87,0.48,1.82,0
-2.34,0.73,2.23,0
-2.27,0.55,2.49,0
-2.24,-0.30,1.94,0
-2.60,-0.69,1.37,0
-3.02,-0.39,1.11,0
-3.47,0.03,1.47,0
-3.54,-0.17,0.82,0
-3.67,-0.08,-0.87,0
-3.48,0.05,-2.20,0
-2.98,-0.17,0.19,0
-1.44,-1.14,0.79,0
-1.40,0.12,2.61,0
-3.49,2.42,2.76,0
-4.27,2.51,3.43,0
-3.04,0.87,2.44,0
-1.79,-0.40,0.29,0
-1.83,0.29,0.46,0
-2.05,1.31,0.17,0
-2.41,1.35,0.97,0
-2.48,0.97,2.56,0
-2.89,1.49,2.96,0
-0.23,-0.03,3.72,0
-0.38,0.08,4.53,0
-1.06,-0.44,3.95,0
-1.25,-0.67,3.99,0
-1.82,-0.21,4.73,0
-2.07,0.18,5.57,0
-2.37,0.99,5.57,0
-2.41,1.04,3.92,0
-2.02,1.15,2.22,0
-2.02,0.62,-0.93,0
-2.61,0.22,-1.45,0
-2.40,0.99,-6.07,0
-27.83,-31.47,-74.18,0
-26.60,-22.35,-85.46,0
-23.89,-10.32,-72.36,0
-17.98,-4.53,-75.42,0
-15.97,-6.63,-77.56,0
-15.47,-9.27,-69.84,0
-16.84,-10.88,-56.61,0
-15.47,-15.61,-59.30,0
-12.56,-15.33,-57.11,0
-8.79,-15.34,-51.37,0
-10.69,-15.21,-40.08,0
-15.24,-13.43,-26.46,0
59.42,-97.02,250.13,1
54.77,-112.21,250.13,1
45.24,-101.78,250.13,1
30.89,-77.84,250.13,1
11.96,-50.66,250.13,1
-5.85,-32.97,250.13,1
-19.70,-27.40,250.13,1
-29.36,-34.94,250.13,1
-46.97,-53.62,250.13,1
-77.72,-67.75,250.13,1
-97.24,-25.31,250.13,1
-72.01,56.31,250.13,1
-12.32,-2.43,92.66,1
-18.53,-4.49,115.79,1
-27.31,-6.18,140.34,1
-29.89,-3.27,165.40,1
-28.53,-7.70,181.56,1
-29.06,-12.47,214.50,1
-29.40,-13.11,250.13,1
-36.98,-14.31,250.13,1
-38.16,-15.11,250.13,1
-31.95,-27.11,250.13,1
-34.53,-35.67,250.13,1
-36.89,-33.80,250.13,1
16.53,-64.97,250.13,1
13.63,-52.04,220.18,1
11.36,-38.21,166.95,1
10.08,-24.47,116.05,1
5.93,-11.92,80.92,1
3.90,-3.92,59.47,1
4.01,-7.39,47.24,1
4.74,-12.37,32.90,1
5.34,-13.82,8.04,1
7.86,-10.72,-26.18,1
10.75,-4.60,-59.34,1
14.48,-3.50,-74.63,1
43.81,-17.37,250.13,1
66.67,-25.48,250.13,1
77.99,-32.37,250.13,1
59.46,-29.89,250.13,1
23.97,-31.10,250.13,1
-4.78,-23.24,132.43,1
-22.09,-4.21,70.63,1
-19.34,7.47,80.21,1
-6.18,7.31,72.45,1
4.37,5.77,51.61,1
3.66,1.82,29.67,1
-1.04,0.18,10.73,1
88.54,-42.68,-250.14,1
112.92,-56.36,-250.14,1
140.35,-61.41,-250.14,1
153.58,-55.28,-250.14,1
153.65,-47.76,-250.14,1
144.37,-52.88,-250.14,1
131.08,-55.30,-250.14,1
108.30,-39.73,-250.14,1
67.79,-20.47,-250.14,1
22.37,-5.48,-250.14,1
-1.16,-2.30,-250.14,1
5.76,-7.77,-250.14,1
-55.59,19.18,-143.01,1
-38.99,23.66,-102.08,1
-2.07,16.60,-10.61,1
-15.44,4.37,22.41,1
-28.92,5.23,-58.30,1
-30.89,16.78,-76.71,1
1.77,12.63,38.91,1
0.66,-9.97,63.51,1
-18.27,-13.45,35.89,1
-29.28,-4.47,31.50,1
-26.61,0.48,-1.31,1
-24.73,0.50,3.76,1
-158.10,-107.83,250.13,1
-202.51,-55.29,250.13,1
-185.48,11.82,250.13,1
-97.39,40.18,250.13,1
-1.42,11.95,250.13,1
47.90,-49.73,250.13,1
31.15,-86.53,250.13,1
-19.69,-83.82,250.13,1
-66.50,-61.62,250.13,1
-82.37,-47.06,250.13,1
-61.63,-48.89,250.13,1
-41.07,-55.08,250.13,1
-4.48,-6.14,-12.05,1
-4.35,-7.82,-11.48,1
-4.56,-8.02,-12.43,1
-4.95,-7.05,-18.17,0
-5.68,-7.06,-19.08,0
-6.90,-8.32,-17.34,0
-6.16,-9.73,-16.92,0
-4.82,-10.06,-17.54,0
-3.81,-9.66,-16.13,0
-3.60,-9.22,-13.91,0
-4.47,-7.26,-12.33,0
-5.82,-5.47,-11.09,0
-1.64,-4.53,-3.62,0
-1.17,-3.69,-8.14,0
-0.73,-3.34,-8.50,0
-0.46,-3.66,-6.24,0
0.31,-4.40,-5.98,0
1.39,-4.76,-6.52,0
2.25,-4.08,-2.68,0
1.85,-3.34,4.84,0
0.61,-0.86,11.28,0
-0.55,1.42,12.80,0
-0.89,1.55,12.95,0
-0.20,1.13,12.12,0
-7.31,-0.21,2.95,0
-5.47,-0.65,0.13,0
-3.82,-1.79,-3.56,0
-3.26,-2.18,-3.91,0
-3.68,-1.44,-2.88,0
-4.30,-1.02,0.11,0
-4.56,-1.17,1.83,0
-3.68,-1.17,3.22,0
-3.60,-0.77,3.24,0
-4.23,0.20,5.17,0
-5.05,-0.26,3.00,0
-4.71,-1.31,2.27,0
-4.71,-2.34,1.08,0
-4.53,-3.41,-0.11,0
-3.90,-4.81,0.72,0
-4.38,-5.34,4.25,0
-5.47,-4.69,6.19,0
-5.89,-3.98,4.07,0
-5.86,-3.49,2.76,0
-5.40,-4.10,2.77,0
-4.87,-4.66,3.47,0
-4.58,-3.99,1.90,0
-4.63,-3.14,0.88,0
-4.69,-3.83,0.50,0
-4.07,-0.83,-1.24,0
-4.65,-0.95,0.22,0
-5.37,-2.00,1.76,0
-5.61,-2.36,2.73,0
-5.76,-2.05,1.37,0
-5.46,-1.67,-0.18,0
-4.98,-1.68,0.08,0
-4.18,-2.20,0.16,0
-4.10,-2.64,1.40,0
-3.73,-2.46,2.11,0
-3.06,-2.39,0.82,0
-2.57,-1.84,0.39,0
-2.73,-0.07,-1.19,0
-3.14,-0.40,0.19,0
-3.39,0.68,2.44,0
-2.76,3.08,1.05,0
-1.61,3.72,-1.29,0
-2.09,2.59,-1.17,0
-3.47,2.00,-1.09,0
-4.04,2.75,-0.59,0
-3.44,2.77,-0.64,0
-3.35,3.02,2.06,0
-3.75,3.26,3.56,0
-3.60,3.01,3.83,0
-5.35,-0.44,-1.30,0
-5.46,-0.21,-0.97,0
-5.05,-1.38,-1.08,0
-4.38,-1.45,-0.37,0
-3.98,-0.47,-1.35,0
-3.71,0.07,-2.81,0
-3.91,-0.42,-2.64,0
-4.33,-0.35,-0.69,0
-4.18,-0.56,0.61,0
-3.60,-0.08,0.69,0
-2.85,0.37,0.56,0
-2.25,0.82,2.35,0
-9.20,1.15,-2.40,0
-4.66,0.21,-0.73,0
-3.36,1.13,-2.47,0
-4.91,0.30,-4.11,0
-6.28,-0.90,-3.73,0
-8.85,-0.82,-0.60,0
-9.03,-0.59,0.91,0
-7.15,0.05,-0.24,0
-5.86,-0.27,-0.45,0
-5.39,-1.56,-0.84,0
-4.87,-2.34,-0.91,0
-5.18,-2.10,0.16,0
-3.02,-1.58,-2.21,0
-3.37,-1.34,-0.88,0
-3.32,-1.71,0.24,0
-3.35,-1.33,1.09,0
-3.52,-0.69,2.67,0
-4.07,-0.85,0.84,0
-5.17,-0.28,0.47,0
-4.95,0.70,-0.69,0
-3.79,0.31,-1.52,0
-3.32,-0.91,-1.28,0
-3.94,-1.05,-1.58,0
-3.82,-0.49,-1.82,0
-1.51,-0.56,1.82,0
-1.73,-0.80,2.72,0
-2.71,-0.52,2.52,0
-3.73,-0.08,2.24,0
-3.47,-0.55,2.26,0
-2.60,-0.76,1.76,0
-1.89,-0.98,1.02,0
-2.10,-0.39,0.29,0
-2.05,-0.37,0.99,0
-2.55,-0.03,0.92,0
-3.17,0.39,0.47,0
-3.53,0.92,0.21,0
-1.96,-0.38,1.15,0
-1.79,-0.49,0.92,0
-2.12,-0.52,0.34,0
-2.52,-0.78,1.16,0
-3.36,-0.78,1.85,0
-3.84,-0.31,2.24,0
-3.37,-0.06,2.14,0
-2.90,0.11,2.02,0
-2.63,0.60,2.60,0
-2.66,0.62,2.44,0
-2.76,-0.05,1.05,0
-3.27,-0.41,-0.23,0
-2.46,-0.89,1.26,0
-2.79,-0.96,2.40,0
-3.39,-0.34,2.28,0
-4.06,-0.12,0.95,0
-3.46,-0.03,0.67,0
-2.21,0.15,0.72,0
-1.27,-0.21,0.06,0
-1.34,-0.40,-0.53,0
-2.10,-0.79,-1.05,0
-3.48,-0.96,1.29,0
-3.89,-0.42,3.32,0
-3.09,0.55,2.19,0
-2.75,-0.62,1.06,0
-3.02,-0.83,2.10,0
-3.24,-0.40,2.39,0
-3.69,0.09,0.46,0
-3.39,-0.69,-0.69,0
-3.30,-1.63,-0.30,0
-2.70,-1.60,-0.22,0
-2.33,-1.12,-0.58,0
-2.47,-0.60,-0.19,0
-2.96,-0.63,0.82,0
-3.33,-0.24,2.54,0
-3.34,0.37,2.98,0
-3.81,0.69,1.59,0
-3.47,0.56,2.73,0
-3.61,0.24,2.07,0
-3.48,-0.31,1.02,0
-3.65,-1.00,-0.39,0
-4.06,-1.18,-1.07,0
-4.09,-1.08,0.15,0
-3.95,-0.54,1.21,0
-3.47,-0.22,0.82,0
-2.95,-0.50,0.18,0
-2.88,-1.06,0.56,0
-3.28,-0.83,1.98,0
-3.17,-0.30,-0.31,0
-2.45,-0.42,-0.36,0
-1.96,-0.04,-0.11,0
-1.76,0.19,1.47,0
-1.88,0.58,2.24,0
-2.88,0.02,1.54,0
-3.64,-0.63,1.10,0
-3.89,-0.84,0.74,0
-3.38,-0.54,0.57,0
-2.67,-0.70,-0.64,0
-2.50,-0.56,-0.43,0
-2.80,-0.54,0.16,0
-4.92,-0.60,0.98,0
-4.21,-0.42,1.05,0
-3.36,-0.81,0.25,0
-2.63,-0.74,-0.89,0
-2.75,-0.89,-0.99,0
-2.80,-1.63,-1.56,0
-3.70,-2.11,-0.63,0
-4.23,-1.68,0.24,0
-4.12,-0.79,0.56,0
-3.18,-0.26,0.31,0
-2.09,-0.31,0.39,0
-1.63,-0.24,0.41,0
-3.34,-0.37,-0.02,0
-3.73,-0.39,0.11,0
-3.80,-0.18,0.77,0
-3.47,-0.27,0.32,0
-3.24,-0.63,0.33,0
-3.41,-0.64,1.19,0
-3.52,-0.21,1.42,0
-4.01,-0.30,0.57,0
-4.29,-0.53,0.43,0
-3.97,-1.17,0.59,0
-3.44,-1.41,0.16,0
-2.79,-1.12,-0.53,0
-2.57,0.12,1.54,0
-1.92,0.07,1.33,0
-2.22,0.43,1.44,0
-2.96,0.93,1.85,0
-3.58,1.28,2.15,0
-3.13,0.50,1.19,0
-2.53,-0.27,0.15,0
-2.78,-0.88,-0.05,0
-3.16,-0.40,0.53,0
-3.56,-0.18,0.93,0
-3.69,-0.20,0.92,0
-3.32,-0.32,0.24,0
-3.15,0.60,2.40,0
-2.98,0.69,3.22,0
-3.19,0.42,4.62,0
-2.71,0.15,3.79,0
-2.53,0.15,1.44,0
-2.39,0.06,1.89,0
-2.53,0.14,3.27,0
-2.45,-0.05,3.10,0
